Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
2019,Butane,British Columbia,Other,Railway,4651,29253.8598,386519.8,290396.818,8.310466,23.635091
2019,Butane,British Columbia,Total,Railway,971185,6108559.413,114317986.8,86143911.47,11.770979,33.576419
2019,Butane,Manitoba,PADD II,Pipeline,7350,46230.03,1756933.4,1327923.433,23.903855,68.390765
2019,Butane,Manitoba,PADD III,Railway,79664,501070.6272,16207866.2,12161644.27,20.345282,57.788571
2019,Butane,Manitoba,Total,Pipeline,7350,46230.03,1756933.4,1327923.433,23.903855,68.390765
2019,Butane,Manitoba,Total,Railway,79664,501070.6272,16207866.2,12161644.27,20.345282,57.788571
2019,Butane,New Brunswick,PADD I,Railway,4444,27951.8712,520270,388255.886,11.707245,33.071643
2019,Butane,New Brunswick,Total,Railway,4444,27951.8712,520270,388255.886,11.707245,33.071643
2019,Butane,Ontario,PADD I,Railway,456834,2873394.493,83402030.4,62775946.74,18.256528,52.017157
2019,Butane,Ontario,PADD I,Truck,362,2276.9076,114717.8,86651.40871,31.69,90.610563
2019,Butane,Ontario,PADD II,Pipeline,252456,1587897.749,38317457.9,28840478.41,15.177875,43.244266
2019,Butane,Ontario,PADD II,Railway,249190,1567355.262,38385662,28965705.57,15.404174,44.001274
2019,Butane,Ontario,PADD II,Truck,12878,81000.0444,1645924.5,1240067.645,12.780901,36.450938
2019,Butane,Ontario,PADD III,Railway,194314,1222196.197,23906115.2,17984468.56,12.302826,35.035255
2019,Butane,Ontario,PADD IV,Railway,100584,632653.2432,18691522.6,14074219.78,18.582997,52.967221
2019,Butane,Ontario,PADD V,Railway,64435,405283.263,12865955.2,9707128.763,19.967339,57.027025
2019,Butane,Ontario,Total,Pipeline,252456,1587897.749,38317457.9,28840478.41,15.177875,43.244266
2019,Butane,Ontario,Total,Railway,1065357,6700882.459,177251285.4,133507469.4,16.637736,47.437539
2019,Butane,Ontario,Total,Truck,13240,83276.952,1760642.3,1326719.054,13.297902,37.931737
2019,Butane,Québec,PADD I,Railway,22786,143319.3828,4628154.2,3479734.418,20.311393,57.808244
2019,Butane,Québec,PADD II,Railway,19769,124343.0562,7169205,5383231.486,36.264884,103.078982
2019,Butane,Québec,PADD II,Truck,26781,168447.1338,4852196.8,3672536.856,18.118056,51.910012
2019,Butane,Québec,PADD III,Railway,4174,26253.6252,332604.1,252322.218,7.968473,22.883095
2019,Butane,Québec,PADD III,Truck,43464,273379.8672,6968054.2,5207725.357,16.031783,45.35552
2019,Butane,Québec,Total,Railway,46729,293916.0642,12129963.3,9115288.122,25.958105,73.840677
2019,Butane,Québec,Total,Truck,70245,441827.001,11820251,8880262.212,16.827177,47.854429
2019,Butane,Saskatchewan,PADD I,Railway,15397,96844.0506,2170270.5,1640880.693,14.095411,40.341557
2019,Butane,Saskatchewan,PADD II,Railway,5912,37185.2976,1653755.7,1242478.203,27.972863,79.55475
2019,Butane,Saskatchewan,PADD III,Railway,2033,12787.1634,488529.9,365174.0918,24.03,67.994589
2019,Butane,Saskatchewan,PADD IV,Railway,1666,10478.8068,408660,309725.7054,24.529411,70.374288
2019,Butane,Saskatchewan,PADD V,Railway,24002,150967.7796,4418933.1,3330225.043,18.410687,52.521596
2019,Butane,Saskatchewan,Total,Railway,49010,308263.098,9140149.2,6888483.736,18.649559,53.204785
2019,Propane,Alberta,PADD I,Railway,376976,2371103.645,71555397.6,53933968.85,18.981419,54.157729
2019,Propane,Alberta,PADD I,Truck,1402,8818.2996,28040,21258.52918,2,5.739802
2019,Propane,Alberta,PADD II,Railway,1247479,7846393.414,251328887.6,189491331.5,20.146943,57.500003
2019,Propane,Alberta,PADD III,Railway,686350,4317004.23,99059122.6,74441120.78,14.432741,41.056225
2019,Propane,Alberta,PADD IV,Railway,249414,1568764.177,37393425.7,28172248.64,14.992512,42.757513
2019,Propane,Alberta,PADD IV,Truck,124172,781017.0456,21857997.6,16480511.39,17.603,50.241055
2019,Propane,Alberta,PADD V,Railway,989643,6224656.541,226380056.7,170612783,22.874921,65.259656
2019,Propane,Alberta,PADD V,Truck,2562,16114.4676,449832.7,339141.1711,17.557872,50.108703
2019,Propane,Alberta,Other,Railway,1042652,6558072.55,177972399.2,133979099.3,17.069204,48.641777
2019,Propane,Alberta,Total,Railway,4592514,28885994.56,863689289.4,650630552,18.806459,53.628511
2019,Propane,Alberta,Total,Truck,128136,805949.8128,22335870.3,16840911.09,17.431377,49.751501
2019,Propane,British Columbia,PADD I,Railway,923,5805.4854,239327,179247.1656,25.929252,73.512699
2019,Propane,British Columbia,PADD I,Truck,222,1396.3356,33300,25246.39878,15,43.048519
2019,Propane,British Columbia,PADD II,Railway,1374,8642.1852,237546.3,178067.6946,17.288668,49.058038
2019,Propane,British Columbia,PADD III,Railway,2889,18171.2322,471753.7,353187.1541,16.329307,46.277416
2019,Propane,British Columbia,PADD IV,Railway,15861,99762.5178,2927604,2203000.644,18.457877,52.577003
2019,Propane,British Columbia,PADD IV,Truck,33855,212941.179,6209241.5,4682219.598,18.340692,52.352896
2019,Propane,British Columbia,PADD V,Railway,1449984,9120109.363,126444650.2,95199879.62,8.720416,24.85335
2019,Propane,British Columbia,PADD V,Truck,68186,428876.3028,6759016.1,5095790.339,9.912615,28.289683
2019,Propane,British Columbia,Other,Marine,1279001,8044660.49,331063415.7,250367221,25.884531,74.100023
2019,Propane,British Columbia,Other,Railway,15055,94692.939,1937353.1,1462338.041,12.868502,36.768741
2019,Propane,British Columbia,Total,Marine,1279001,8044660.49,331063415.7,250367221,25.884531,74.100023
2019,Propane,British Columbia,Total,Railway,1486086,9347183.723,132258234.3,99575720.32,8.899769,25.364205
2019,Propane,British Columbia,Total,Truck,102263,643213.8174,13001557.6,9803256.335,12.713843,36.288044
2019,Propane,Manitoba,PADD I,Railway,955,6006.759,236496.3,179236.3819,24.76401,71.045171
2019,Propane,Manitoba,PADD II,Pipeline,16274,102360.2052,3085776.9,2333339.333,18.961391,54.274441
2019,Propane,Manitoba,PADD II,Railway,195156,1227492.209,35657823.6,26900190.88,18.271446,52.177734
2019,Propane,Manitoba,PADD II,Truck,19509,122707.7082,3777360.3,2850111.626,19.362142,55.301719
2019,Propane,Manitoba,PADD III,Railway,3774,23737.7052,606088.4,455744.3366,16.059576,45.712097
2019,Propane,Manitoba,PADD IV,Railway,458,2880.7284,69161,51705.64555,15.100655,42.735054
2019,Propane,Manitoba,PADD V,Railway,19442,122286.2916,3558061.4,2672887.412,18.300902,52.041702
2019,Propane,Manitoba,Total,Pipeline,16274,102360.2052,3085776.9,2333339.333,18.961391,54.274441
2019,Propane,Manitoba,Total,Railway,219785,1382403.693,40127630.7,30259764.65,18.257674,52.116982
2019,Propane,Manitoba,Total,Truck,19509,122707.7082,3777360.3,2850111.626,19.362142,55.301719
2019,Propane,New Brunswick,PADD I,Railway,30034,188907.8532,4674115.1,3517738.979,15.562745,44.336581
2019,Propane,New Brunswick,PADD I,Truck,5754,36191.5092,940498.2,707060.0887,16.345119,46.515555
2019,Propane,New Brunswick,Total,Railway,30034,188907.8532,4674115.1,3517738.979,15.562745,44.336581
2019,Propane,New Brunswick,Total,Truck,5754,36191.5092,940498.2,707060.0887,16.345119,46.515555
2019,Propane,Ontario,PADD I,Railway,742850,4672377.93,162811817.7,122542386.1,21.917186,62.444901
2019,Propane,Ontario,PADD I,Truck,125570,789810.186,27758541.7,20926461.35,22.106029,63.084353
2019,Propane,Ontario,PADD II,Pipeline,792847,4986849.061,146960392.8,110709269.1,18.535782,52.857467
2019,Propane,Ontario,PADD II,Railway,109220,686971.956,26292539.9,19825951.59,24.073008,68.713747
2019,Propane,Ontario,PADD II,Truck,290,1824.042,27203.4,20606.81576,9.380482,26.898288
2019,Propane,Ontario,PADD III,Railway,23536,148036.7328,4302374.1,3242681.692,18.279971,52.153496
2019,Propane,Ontario,PADD IV,Railway,3034,19083.2532,345130.5,260185.8521,11.375428,32.462341
2019,Propane,Ontario,Total,Pipeline,792847,4986849.061,146960392.8,110709269.1,18.535782,52.857467
2019,Propane,Ontario,Total,Railway,878640,5526469.872,193751862.2,145871205.2,22.051336,62.844946
2019,Propane,Ontario,Total,Truck,125860,791634.228,27785745.1,20947068.16,22.076708,63.000976
2019,Propane,Québec,PADD I,Railway,247763,1558379.717,57511516.7,43377062.93,23.21231,66.272822
2019,Propane,Québec,PADD I,Truck,93933,590819.7834,17676089.4,13304619.49,18.817763,53.616201
2019,Propane,Québec,PADD II,Railway,2104,13233.7392,530917.1,396999.0924,25.233702,71.425872
2019,Propane,Québec,PADD V,Railway,234,1471.8132,71315.4,53870.06545,30.476666,87.145189
2019,Propane,Québec,Total,Railway,250101,1573085.27,58113749.2,43827932.09,23.236112,66.335702
2019,Propane,Québec,Total,Truck,93933,590819.7834,17676089.4,13304619.49,18.817763,53.616201
2019,Propane,Saskatchewan,PADD I,Railway,24157,151942.6986,4388728.4,3312027.959,18.167522,51.89945
2019,Propane,Saskatchewan,PADD II,Railway,268067,1686087.817,45166629.8,34099905.1,16.849007,48.152805
2019,Propane,Saskatchewan,PADD II,Truck,30793,193681.8114,5339688.8,4021723.197,17.340592,49.439258
2019,Propane,Saskatchewan,PADD III,Railway,104712,658617.5376,19663181.7,14721060.67,18.778346,53.217493
2019,Propane,Saskatchewan,PADD IV,Railway,16237,102127.4826,2231806.9,1681858.894,13.745192,39.209881
2019,Propane,Saskatchewan,PADD IV,Truck,2325,14623.785,485822.4,364768.6859,20.895587,59.389046
2019,Propane,Saskatchewan,PADD V,Railway,16453,103486.0794,2552508.2,1925560.571,15.513937,44.302054
2019,Propane,Saskatchewan,Other,Railway,217442,1367666.692,28820637.7,21799041.41,13.254402,37.949472
2019,Propane,Saskatchewan,Total,Railway,647068,4069928.306,102823492.7,77539454.6,15.890678,45.361205
2019,Propane,Saskatchewan,Total,Truck,33118,208305.5964,5825511.2,4386491.883,17.590166,50.137767
2019,Propane,Yukon,PADD V,Truck,114,717.0372,23609.4,17830.52639,20.71,59.20673
2019,Propane,Yukon,Total,Truck,114,717.0372,23609.4,17830.52639,20.71,59.20673
2020,Butane,Alberta,PADD I,Railway,72573.595,456473.3978,13031248.38,9989574.154,17.955908,52.105085
2020,Butane,Alberta,PADD II,Railway,66782,420045.4236,9822526.7,7499182.345,14.708344,42.507566
2020,Butane,Alberta,PADD III,Railway,8064,50720.9472,371540,278396.8096,4.60739,13.068492
2020,Butane,Alberta,PADD IV,Railway,2020,12705.396,502619.8,386740.6064,24.882168,72.473656
2020,Butane,Alberta,PADD V,Railway,257486.59,1619539.154,41988827.73,32079168.27,16.30719,47.160701
2020,Butane,Alberta,Total,Railway,406926.185,2559484.318,65716762.6,50233062.18,16.149553,46.728923
2020,Butane,British Columbia,PADD II,Railway,710,4465.758,128059.7,99909.75919,18.036577,53.26738
2020,Butane,British Columbia,PADD V,Railway,831715.329,5231323.076,96629085.38,72778100.78,11.618047,33.123617
2020,Butane,British Columbia,Other,Marine,596,3748.7208,64189.2,45660.26461,10.77,29.000396
2020,Butane,British Columbia,Other,Railway,708,4453.1784,75756,54227.63063,10.7,28.993397
2020,Butane,British Columbia,Total,Marine,596,3748.7208,64189.2,45660.26461,10.77,29.000396
2020,Butane,British Columbia,Total,Railway,833133.329,5240242.013,96832901.08,72932238.17,11.622737,33.137274
2020,Butane,Manitoba,PADD II,Pipeline,8481,53343.7938,1729210.9,1297303.221,20.389233,57.903685
2020,Butane,Manitoba,Total,Pipeline,8481,53343.7938,1729210.9,1297303.221,20.389233,57.903685
2020,Butane,Ontario,PADD I,Railway,189215,1190124.507,35249113.6,26587749.01,18.629132,53.190953
2020,Butane,Ontario,PADD II,Pipeline,165841,1043106.722,27152203,20396257.19,16.37243,46.555427
2020,Butane,Ontario,PADD II,Railway,126755,797263.599,19068765,14168831.3,15.043797,42.313671
2020,Butane,Ontario,PADD II,Truck,329,2069.3442,69658.8,52709.46311,21.172887,60.646321
2020,Butane,Ontario,PADD III,Railway,27463,172736.7774,4412593.4,3314134.69,16.067412,45.680826
2020,Butane,Ontario,PADD IV,Railway,58181,365946.8538,10582195.7,7934872.776,18.188404,51.626247
2020,Butane,Ontario,PADD V,Railway,82314,517738.5972,12335560.3,9209170.977,14.98598,42.350506
2020,Butane,Ontario,Other,Railway,120.55,758.23539,38491.615,30052.79122,31.93,94.369004
2020,Butane,Ontario,Total,Pipeline,165841,1043106.722,27152203,20396257.19,16.37243,46.555427
2020,Butane,Ontario,Total,Railway,484048.55,3044568.57,81686719.62,61244811.54,16.875728,47.895216
2020,Butane,Ontario,Total,Truck,329,2069.3442,69658.8,52709.46311,21.172887,60.646321
2020,Butane,Québec,PADD I,Railway,8075,50790.135,2223537.7,1637713.766,27.53607,76.772776
2020,Butane,Québec,PADD II,Railway,4778,30052.6644,1691635.3,1235431.137,35.404673,97.877793
2020,Butane,Québec,PADD II,Truck,49783,313125.1134,3788728.1,2815892.068,7.610485,21.411479
2020,Butane,Québec,PADD III,Truck,3874,24366.6852,374228.4,276183.321,9.66,26.986688
2020,Butane,Québec,PADD IV,Railway,241,1515.8418,48368.7,34665.44829,20.07,54.449205
2020,Butane,Québec,PADD V,Railway,3626,22806.8148,580160,433947.2654,16,45.302369
2020,Butane,Québec,Total,Railway,16720,105165.456,4543701.7,3341757.616,27.175249,75.65723
2020,Butane,Québec,Total,Truck,53657,337491.7986,4162956.5,3092075.389,7.758459,21.814007
2020,Butane,Saskatchewan,PADD I,Railway,30803,193744.7094,1816335.4,1399330.329,5.896618,17.196455
2020,Butane,Saskatchewan,PADD II,Railway,8495,53431.851,921038,714343.9883,10.842118,31.831402
2020,Butane,Saskatchewan,PADD IV,Railway,4246,26706.4908,643488.8,500039.2301,15.155176,44.579566
2020,Butane,Saskatchewan,PADD V,Railway,37782.68,237645.5007,6280509.105,4767118.922,16.62272,47.761172
2020,Butane,Saskatchewan,Total,Railway,81326.68,511528.5519,9661371.305,7380832.47,11.879707,34.354534
2020,Propane,Alberta,PADD I,Railway,370019.771,2327350.356,58219412.07,43817881.4,15.734135,44.826847
2020,Propane,Alberta,PADD II,Pipeline,567,3566.3166,345321.9,247188.189,60.903333,165.027541
2020,Propane,Alberta,PADD II,Railway,757288.299,4763191.943,143135243.2,108085272.2,18.901024,54.027769
2020,Propane,Alberta,PADD II,Truck,38,239.0124,5673.4,4335.14174,14.93,43.184854
2020,Propane,Alberta,PADD III,Railway,262915.226,1653684.188,31892203.34,24263912.17,12.130223,34.934684
2020,Propane,Alberta,PADD IV,Railway,131029.83,824151.4247,24745440.39,18600007.04,18.885348,53.734684
2020,Propane,Alberta,PADD IV,Truck,102685,645868.113,16894462.2,12737533.74,16.452707,46.955892
2020,Propane,Alberta,PADD V,Railway,796561.83,5010214.598,161172054.5,121785028.4,20.233464,57.874356
2020,Propane,Alberta,PADD V,Truck,7215,45380.907,1151841.5,843112.8815,15.964539,44.234504
2020,Propane,Alberta,Other,Railway,551882.842,3471232.7,93553083.22,70163223.83,16.95162,48.125407
2020,Propane,Alberta,Total,Pipeline,567,3566.3166,345321.9,247188.189,60.903333,165.027541
2020,Propane,Alberta,Total,Railway,2869697.798,18049825.21,512717436.8,386715325.1,17.8666,51.011369
2020,Propane,Alberta,Total,Truck,109938,691488.0324,18051977.1,13584981.76,16.420143,46.775991
2020,Propane,British Columbia,PADD II,Railway,5194.446,32672.02645,847418.6045,648698.175,16.313936,47.273222
2020,Propane,British Columbia,PADD III,Railway,114.929,722.880424,20526.3194,16026.17067,17.86,52.785166
2020,Propane,British Columbia,PADD IV,Railway,43347,272643.9606,9179826.1,6872881.018,21.177535,60.019387
2020,Propane,British Columbia,PADD IV,Truck,29062,182794.1676,5114449.9,3823809.51,17.598409,49.806098
2020,Propane,British Columbia,PADD V,Railway,1379745.71,8678324.567,157844816.2,118286182.2,11.440138,32.452393
2020,Propane,British Columbia,PADD V,Truck,60427,380073.7446,6577549.1,4965851.223,10.885116,31.108167
2020,Propane,British Columbia,Other,Marine,2281051,14347354.58,525366416.5,393431014.8,23.031769,65.289803
2020,Propane,British Columbia,Total,Marine,2281051,14347354.58,525366416.5,393431014.8,23.031769,65.289803
2020,Propane,British Columbia,Total,Railway,1428402.085,8984363.434,167892587.2,125823787.5,11.753874,33.344487
2020,Propane,British Columbia,Total,Truck,89489,562867.9122,11691999,8789660.733,13.065291,37.180415
2020,Propane,Manitoba,PADD I,Railway,2819.596,17734.69492,485056.1392,369470.58,17.203036,49.602632
2020,Propane,Manitoba,PADD II,Pipeline,22151,139325.3598,3532689,2639874.749,15.948214,45.113004
2020,Propane,Manitoba,PADD II,Railway,159910.181,1005803.056,27387247.44,20761786.63,17.126644,49.147381
2020,Propane,Manitoba,PADD II,Truck,18396,115707.1608,3349499.7,2556239.738,18.20776,52.60051
2020,Propane,Manitoba,PADD III,Railway,2659,16724.5782,568918.4,433734.2418,21.395953,61.74718
2020,Propane,Manitoba,PADD IV,Railway,3073,19328.5554,601763.6,459788.117,19.582284,56.637874
2020,Propane,Manitoba,PADD IV,Truck,2,12.5796,274.4,209.67372,13.72,39.684945
2020,Propane,Manitoba,PADD V,Railway,6241,39254.6418,791330.9,584340.9197,12.679552,35.442462
2020,Propane,Manitoba,Total,Pipeline,22151,139325.3598,3532689,2639874.749,15.948214,45.113004
2020,Propane,Manitoba,Total,Railway,174702.777,1098845.527,29834316.48,22609120.49,17.077185,48.988667
2020,Propane,Manitoba,Total,Truck,18398,115719.7404,3349774.1,2556449.412,18.207273,52.599106
2020,Propane,New Brunswick,PADD I,Railway,47854,300992.0892,4912494.9,3621849.117,10.265588,28.649948
2020,Propane,New Brunswick,PADD I,Truck,6988,43953.1224,1289793.3,967219.2023,18.457259,52.394266
2020,Propane,New Brunswick,Total,Railway,47854,300992.0892,4912494.9,3621849.117,10.265588,28.649948
2020,Propane,New Brunswick,Total,Truck,6988,43953.1224,1289793.3,967219.2023,18.457259,52.394266
2020,Propane,Ontario,PADD I,Railway,673200,4234293.36,112342679.5,85240679.05,16.68786,47.930788
2020,Propane,Ontario,PADD I,Truck,85232,536092.2336,16208021.5,12177230.59,19.016357,54.082608
2020,Propane,Ontario,PADD II,Pipeline,737959,4641614.518,129642186.8,96779731.83,17.567667,49.643678
2020,Propane,Ontario,PADD II,Railway,91396,574862.5608,22104967.8,16539484.93,24.185924,68.502521
2020,Propane,Ontario,PADD III,Railway,10143,63797.4414,1816549.8,1367619.413,17.909393,51.03999
2020,Propane,Ontario,PADD IV,Railway,599,3767.5902,66637.9,50532.64485,11.124858,31.934267
2020,Propane,Ontario,PADD V,Railway,1071,6736.3758,290455.2,222264.4628,27.12,78.558346
2020,Propane,Ontario,Total,Pipeline,737959,4641614.518,129642186.8,96779731.83,17.567667,49.643678
2020,Propane,Ontario,Total,Railway,776409,4883457.328,136621290.2,103420580.5,17.596561,50.42294
2020,Propane,Ontario,Total,Truck,85232,536092.2336,16208021.5,12177230.59,19.016357,54.082608
2020,Propane,Québec,PADD I,Railway,149980,943344.204,32124905.2,24181576.54,21.419459,61.032761
2020,Propane,Québec,PADD I,Truck,37993,238968.3714,6606978.5,5028513.526,17.389988,50.101162
2020,Propane,Québec,PADD II,Railway,784,4931.2032,390698.6,282624.9283,49.834005,136.460252
2020,Propane,Québec,PADD IV,Railway,228,1434.0744,9120,6629.45108,4,11.00663
2020,Propane,Québec,Total,Railway,150992,949709.4816,32524723.8,24470830.92,21.540693,61.348865
2020,Propane,Québec,Total,Truck,37993,238968.3714,6606978.5,5028513.526,17.389988,50.101162
2020,Propane,Saskatchewan,PADD I,Railway,14320.603,90073.72875,3224838.83,2444929.022,22.518875,64.627404
2020,Propane,Saskatchewan,PADD II,Railway,265296.243,1668660.309,40021924.23,30225740.59,15.085748,43.127831
2020,Propane,Saskatchewan,PADD II,Truck,22606.619,142191.1122,2941630.106,2233875.913,13.012251,37.405476
2020,Propane,Saskatchewan,PADD III,Railway,25571.173,160837.5639,4783629.603,3679256.206,18.707118,54.465456
